qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
9499,1089,846,1,4,7,01:22.1,01:21.8,0.000944259
9500,1089,817,1,3,8,01:22.1,01:21.9,0.000948206
9501,1089,842,213,10,9,01:22.0,01:22.1,0.000956574
9502,1089,4,214,14,10,01:22.1,01:21.9,\N
9503,1089,839,214,31,11,01:22.2,01:22.1,\N
9504,1089,822,51,77,12,01:22.3,01:22.2,\N
9505,1089,856,3,45,13,01:22.6,01:22.5,\N
9506,1089,855,51,24,14,01:22.0,01:22.6,\N
9507,1089,852,213,22,15,01:22.0,\N,\N
9508,1089,849,3,6,16,01:22.6,\N,\N
9509,1089,20,117,5,17,01:22.6,\N,\N
9510,1089,840,117,18,18,01:22.7,\N,\N
9511,1089,825,210,20,19,01:22.9,\N,\N
9512,1089,854,210,47,20,01:23.0,\N,\N
9513,1091,844,6,16,1,01:54.1,01:52.3,0.001266343
9514,1091,815,9,11,2,01:54.4,01:52.8,0.001266597
9515,1091,1,131,44,3,01:53.2,01:52.7,0.001266968
9516,1091,832,6,55,4,01:54.6,01:53.2,0.001268322
9517,1091,4,214,14,5,01:55.4,01:53.1,0.001272755
9518,1091,846,1,4,6,01:55.9,01:53.9,0.001279907
9519,1091,842,213,10,7,01:55.6,01:53.5,0.001287164
9520,1091,830,9,1,8,01:53.1,01:52.7,0.001289294
9521,1091,825,210,20,9,01:55.1,01:54.0,0.001291354
9522,1091,852,213,22,10,01:55.3,01:53.8,0.0012961
9523,1091,847,131,63,11,01:54.6,01:54.0,\N
9524,1091,840,117,18,12,01:55.6,01:54.2,\N
9525,1091,854,210,47,13,01:55.7,01:54.4,\N
9526,1091,20,117,5,14,01:55.6,01:54.4,\N
9527,1091,855,51,24,15,01:55.4,01:55.5,\N
9528,1091,822,51,77,16,01:56.1,\N,\N
9529,1091,817,1,3,17,01:56.2,\N,\N
9530,1091,839,214,31,18,01:56.3,\N,\N
9531,1091,848,3,23,19,01:57.0,\N,\N
9532,1091,849,3,6,20,01:57.5,\N,\N
9533,1092,830,9,1,1,01:30.2,01:30.3,0.001033611
9534,1092,844,6,16,2,01:30.4,01:30.5,0.001033727
9535,1092,832,6,55,3,01:30.3,01:30.4,0.001034271
9536,1092,815,9,11,4,01:30.6,01:29.9,0.001038299
9537,1092,839,214,31,5,01:30.7,01:30.4,0.001043576
9538,1092,1,131,44,6,01:30.9,01:30.4,0.001044688
9539,1092,4,214,14,7,01:30.6,01:30.3,0.001045394
9540,1092,847,131,63,8,01:30.9,01:30.5,0.001046169
9541,1092,20,117,5,9,01:31.3,01:30.7,0.001048079
9542,1092,846,1,4,10,01:30.9,0.001047141,0.001053275
9543,1092,817,1,3,11,01:30.9,01:30.7,\N
9544,1092,822,51,77,12,01:31.2,01:30.7,\N
9545,1092,852,213,22,13,01:31.1,01:30.8,\N
9546,1092,855,51,24,14,01:30.9,01:31.0,\N
9547,1092,854,210,47,15,01:31.2,01:31.4,\N
9548,1092,848,3,23,16,01:31.3,\N,\N
9549,1092,842,213,10,17,01:31.3,\N,\N
9550,1092,825,210,20,18,01:31.4,\N,\N
9551,1092,840,117,18,19,01:31.4,\N,\N
9552,1092,849,3,6,20,01:31.5,\N,\N
9553,1093,832,6,55,1,01:35.3,01:35.6,0.001092083
9554,1093,844,6,16,2,01:35.8,01:35.2,0.001092836
9555,1093,830,9,1,3,01:35.9,01:35.3,0.001093148
9556,1093,815,9,11,4,01:36.2,01:35.9,0.001095428
9557,1093,1,131,44,5,01:36.1,01:35.7,0.001098924
9558,1093,847,131,63,6,01:36.2,01:35.7,0.001099398
9559,1093,840,117,18,7,01:36.9,0.001111481,0.001106458
9560,1093,846,1,4,8,01:36.5,0.001115058,0.001107523
9561,1093,4,214,14,9,01:36.4,01:36.0,0.001109676
9562,1093,822,51,77,10,01:36.7,01:36.3,0.001114803
9563,1093,848,3,23,11,01:36.9,01:36.4,\N
9564,1093,20,117,5,12,01:36.7,01:36.4,\N
9565,1093,842,213,10,13,01:36.6,01:36.7,\N
9566,1093,855,51,24,14,01:36.7,01:37.0,\N
9567,1093,852,213,22,15,01:36.8,01:37.1,\N
9568,1093,825,210,20,16,01:36.9,\N,\N
9569,1093,817,1,3,17,01:37.0,\N,\N
9570,1093,839,214,31,18,01:37.1,\N,\N
9571,1093,854,210,47,19,01:37.1,\N,\N
9572,1093,849,3,6,20,01:37.2,\N,\N
9573,1094,830,9,1,1,01:19.2,01:18.6,0.000900174
9574,1094,847,131,63,2,01:19.6,01:18.6,0.000903692
9575,1094,1,131,44,3,01:19.2,01:18.6,0.00090375
9576,1094,815,9,11,4,01:19.7,0.000909896,0.000904259
9577,1094,832,6,55,5,01:19.6,01:18.6,0.00090684
9578,1094,822,51,77,6,0.000920405,0.000911597,0.000907419
9579,1094,844,6,16,7,01:19.5,01:19.1,01:18.6
9580,1094,846,1,4,8,01:19.9,01:19.1,01:18.7
9581,1094,4,214,14,9,01:20.0,01:19.3,01:18.9
9582,1094,839,214,31,10,01:19.9,01:19.1,01:19.0
9583,1094,817,1,3,11,01:20.3,01:19.3,\N
9584,1094,855,51,24,12,01:20.3,01:19.5,\N
9585,1094,852,213,22,13,01:19.9,01:19.6,\N
9586,1094,842,213,10,14,01:20.3,01:19.7,\N
9587,1094,825,210,20,15,01:20.3,01:19.8,\N
9588,1094,854,210,47,16,01:20.4,\N,\N
9589,1094,20,117,5,17,01:20.4,\N,\N
9590,1094,840,117,18,18,01:20.5,\N,\N
9591,1094,848,3,23,19,01:20.9,\N,\N
9592,1094,849,3,6,20,01:21.2,\N,\N
9593,1095,825,210,20,1,01:14.0,01:11.4,0.00082956
9594,1095,830,9,1,2,01:13.6,01:10.9,0.00083191
9595,1095,847,131,63,3,01:14.4,0.00082544,0.000834016
9596,1095,846,1,4,4,01:13.1,0.000826123,0.000836377
9597,1095,832,6,55,5,01:14.7,0.000820486,0.000837465
9598,1095,839,214,31,6,01:14.7,0.000828553,0.000838252
9599,1095,4,214,14,7,01:13.5,0.000826319,0.000839167
9600,1095,1,131,44,8,01:13.4,0.000827998,0.000840405
9601,1095,815,9,11,9,01:13.6,01:11.5,01:15.6
9602,1095,844,6,16,10,01:14.5,0.000821181,\N
9603,1095,848,3,23,11,01:14.3,0.000829063,\N
9604,1095,842,213,10,12,01:14.4,01:11.7,\N
9605,1095,20,117,5,13,01:13.6,01:11.7,\N
9606,1095,817,1,3,14,01:14.9,01:12.1,\N
9607,1095,849,3,6,16,01:15.1,\N,\N
9608,1095,855,51,24,17,01:15.2,\N,\N
9609,1095,822,51,77,18,01:15.5,\N,\N
9610,1095,852,213,22,19,01:16.3,\N,\N
9611,1095,854,210,47,20,01:16.4,\N,\N
9612,1095,840,117,18,15,01:14.4,01:12.2,\N
9613,1096,830,9,1,1,01:24.8,01:24.6,0.000970185
9614,1096,815,9,11,2,01:24.8,01:24.4,0.000972824
9615,1096,844,6,16,3,01:25.2,01:24.5,0.000973287
9616,1096,832,6,55,4,01:25.1,01:24.5,0.000975023
9617,1096,1,131,44,5,01:25.6,01:24.8,0.000978102
9618,1096,847,131,63,6,01:25.5,01:24.9,0.000978137
9619,1096,846,1,4,7,01:25.4,01:24.9,0.000981123
9620,1096,839,214,31,8,01:25.7,0.000983877,0.000981829
9621,1096,20,117,5,9,01:25.5,0.000983495,0.000983345
9622,1096,817,1,3,10,01:25.8,0.000984583,0.000984317
9623,1096,4,214,14,11,01:25.8,0.000984907,\N
9624,1096,852,213,22,12,01:25.6,0.000986331,\N
9625,1096,854,210,47,13,01:25.7,0.0009864,\N
9626,1096,840,117,18,14,01:25.7,0.000987951,\N
9627,1096,855,51,24,15,01:25.6,01:25.4,\N
9628,1096,825,210,20,16,01:25.8,\N,\N
9629,1096,842,213,10,17,01:25.9,\N,\N
9630,1096,822,51,77,18,01:25.9,\N,\N
9631,1096,848,3,23,19,01:26.0,\N,\N
9632,1096,849,3,6,20,01:26.1,\N,\N
9633,1098,830,9,1,1,01:31.3,01:30.5,01:29.7
9634,1098,815,9,11,2,01:31.5,01:30.7,01:29.8
9635,1098,844,6,16,3,01:31.1,01:30.3,01:30.0
9636,1098,832,6,55,4,01:31.0,01:30.5,0.001043449
9637,1098,4,117,14,5,01:31.2,01:30.6,0.001045556
9638,1098,847,131,63,6,01:31.1,01:30.5,0.001045602
9639,1098,1,131,44,7,01:31.5,01:30.5,0.001046111
9640,1098,840,117,18,8,01:31.2,01:31.1,0.001051343
9641,1098,839,214,31,9,01:31.5,01:30.9,0.001053056
9642,1098,807,210,27,10,01:31.2,01:30.8,\N
9643,1098,846,1,4,11,01:31.7,01:31.4,\N
9644,1098,822,51,77,12,01:31.5,0.001058368,\N
9645,1098,855,51,24,13,01:31.6,0.001058715,\N
9646,1098,852,213,22,14,01:31.4,0.001070718,\N
9647,1098,848,3,23,15,01:31.5,\N,\N
9648,1098,858,3,2,16,01:31.7,\N,\N
9649,1098,825,210,20,17,01:31.9,\N,\N
9650,1098,857,1,81,18,01:32.1,\N,\N
9651,1098,856,213,21,19,01:32.1,\N,\N
9652,1098,842,214,10,20,01:32.2,\N,\N
9653,1099,815,9,11,1,01:29.2,01:28.6,01:28.3
9654,1099,844,6,16,2,01:29.4,01:28.9,01:28.4
9655,1099,4,117,14,3,01:29.3,01:28.8,01:28.7
9656,1099,847,131,63,4,01:29.6,01:29.1,01:28.9
9657,1099,832,6,55,5,01:29.4,01:29.0,01:28.9
9658,1099,840,117,18,6,01:29.3,01:29.0,01:28.9
9659,1099,839,214,31,7,01:29.7,01:29.3,01:29.1
9660,1099,1,131,44,8,01:29.7,01:29.4,0.001032674
9661,1099,857,1,81,9,01:29.7,01:29.4,0.001032905
9662,1099,842,214,10,10,01:29.9,01:29.4,0.001034225
9663,1099,807,210,27,11,01:29.5,01:29.5,\N
9664,1099,855,51,24,12,01:29.7,01:29.5,\N
9665,1099,825,210,20,13,01:29.7,01:29.6,\N
9666,1099,822,51,77,14,01:29.9,01:29.7,\N
9667,1099,830,9,1,15,01:28.8,01:50.0,\N
9668,1099,852,213,22,16,01:29.9,\N,\N
9669,1099,848,3,23,17,01:30.0,\N,\N
9670,1099,856,213,21,18,01:30.2,\N,\N
9671,1099,846,1,4,19,01:30.4,\N,\N
9672,1099,858,3,2,20,02:08.5,\N,\N
9673,1100,830,9,1,1,01:17.4,0.000891852,0.000888102
9674,1100,847,131,63,2,01:17.7,01:17.5,01:17.0
9675,1100,1,131,44,3,01:17.7,01:17.6,01:17.1
9676,1100,4,117,14,4,01:17.8,01:17.3,01:17.1
9677,1100,832,6,55,5,01:17.9,01:17.3,01:17.3
9678,1100,840,117,18,6,01:17.9,01:17.6,01:17.3
9679,1100,844,6,16,7,01:18.2,01:17.4,01:17.4
9680,1100,848,3,23,8,01:18.0,01:17.8,01:17.6
9681,1100,842,214,10,9,01:18.3,01:17.6,01:17.7
9682,1100,807,210,27,10,01:18.0,01:17.4,01:17.7
9683,1100,839,214,31,11,01:17.8,01:17.8,\N
9684,1100,852,213,22,12,01:18.5,01:18.1,\N
9685,1100,846,1,4,13,01:18.2,01:18.1,\N
9686,1100,825,210,20,14,01:18.2,01:18.1,\N
9687,1100,856,213,21,15,01:18.5,01:18.3,\N
9688,1100,857,1,81,16,01:18.5,\N,\N
9689,1100,855,51,24,17,01:18.5,\N,\N
9690,1100,858,3,2,18,01:18.6,\N,\N
9691,1100,822,51,77,19,01:18.7,\N,\N
9692,1100,815,9,11,20,\N,\N,\N
9693,1101,844,6,16,1,01:41.3,0.00116941,0.001159757
9694,1101,830,9,1,2,01:41.4,0.001166921,0.001161933
9695,1101,815,9,11,3,01:41.8,0.001170498,0.001163137
9696,1101,832,6,55,4,01:42.2,0.001173252,0.001169167
9697,1101,1,131,44,5,01:42.1,01:41.7,01:41.2
9698,1101,4,117,14,6,01:41.7,01:41.4,01:41.3
9699,1101,846,1,4,7,01:42.2,01:41.5,01:41.3
9700,1101,852,213,22,8,01:42.2,01:41.6,01:41.6
9701,1101,840,117,18,9,01:42.5,01:41.6,01:41.6
9702,1101,857,1,81,10,01:42.5,01:41.6,01:41.6
9703,1101,847,131,63,11,01:42.1,01:41.7,\N
9704,1101,839,214,31,12,01:42.6,01:41.8,\N
9705,1101,848,3,23,13,01:42.2,01:41.8,\N
9706,1101,822,51,77,14,01:42.6,01:42.3,\N
9707,1101,858,3,2,15,01:42.2,01:42.4,\N
9708,1101,855,51,24,16,01:42.6,\N,\N
9709,1101,807,210,27,17,01:42.8,\N,\N
9710,1101,825,210,20,18,01:43.4,\N,\N
9711,1101,842,214,10,19,01:44.9,\N,\N
9712,1101,856,213,21,20,\N,\N,\N
9713,1102,815,9,11,1,01:27.7,01:27.3,0.001005104
9714,1102,4,117,14,2,01:28.2,0.001008067,0.001009282
9715,1102,832,6,55,3,01:27.7,0.001008657,0.001010984
9716,1102,825,210,20,4,01:27.8,0.001014734,0.001015822
9717,1102,842,214,10,5,01:28.1,0.001014028,0.001016042
9718,1102,847,131,63,6,01:28.1,0.001015544,0.00101625
9719,1102,844,6,16,7,0.001015197,0.001006528,0.00101691
9720,1102,839,214,31,8,0.001017037,0.001012083,0.001017766
9721,1102,830,9,1,9,01:27.4,01:26.8,\N
9722,1102,822,51,77,10,01:27.9,01:27.6,\N
9723,1102,848,3,23,11,01:28.2,01:27.8,\N
9724,1102,807,210,27,12,01:27.9,01:27.9,\N
9725,1102,1,131,44,13,01:27.8,01:28.0,\N
9726,1102,855,51,24,14,01:28.2,01:28.1,\N
9727,1102,856,213,21,15,01:28.3,01:28.4,\N
9728,1102,846,1,4,16,01:28.4,\N,\N
9729,1102,852,213,22,17,01:28.4,\N,\N
9730,1102,840,117,18,18,01:28.5,\N,\N
9731,1102,857,1,81,19,01:28.5,\N,\N
9732,1102,858,3,2,20,01:28.6,\N,\N
9733,1104,830,9,1,1,01:12.4,01:11.9,0.000825984
9734,1104,4,117,14,2,01:12.9,01:12.1,0.000826956
9735,1104,844,6,16,3,01:12.9,01:12.1,0.000827211
9736,1104,839,214,31,4,01:13.0,01:12.2,0.00082816
9737,1104,832,6,55,5,01:12.7,01:12.2,0.000829051
9738,1104,1,131,44,6,01:12.9,0.000835139,0.00083015
9739,1104,842,214,10,7,01:13.0,0.000835289,0.000832558
9740,1104,847,131,63,8,01:12.8,0.000835081,0.000832917
9741,1104,852,213,22,9,01:12.6,0.000836215,0.000834282
9742,1104,846,1,4,10,01:12.9,0.000837697,0.000836273
9743,1104,857,1,81,11,01:13.0,0.000837905,\N
9744,1104,856,213,21,12,01:13.1,0.000838287,\N
9745,1104,848,3,23,13,01:12.7,01:12.5,\N
9746,1104,840,117,18,14,01:12.7,01:12.6,\N
9747,1104,822,51,77,15,01:13.0,01:12.6,\N
9748,1104,858,3,2,16,01:13.1,\N,\N
9749,1104,825,210,20,17,01:13.3,\N,\N
9750,1104,807,210,27,18,01:13.3,\N,\N
9751,1104,855,51,24,19,01:13.5,\N,\N
9752,1104,815,9,11,20,01:13.9,\N,\N
9753,1105,830,9,1,1,01:13.6,01:12.8,0.000836481
9754,1105,832,6,55,2,01:13.4,01:12.8,0.000841829
9755,1105,846,1,4,3,01:13.3,01:12.8,0.0008425
9756,1105,842,214,10,4,01:13.5,01:13.2,0.000842778
9757,1105,1,131,44,5,01:12.9,01:13.0,0.000842801
9758,1105,840,117,18,6,01:13.8,01:13.1,0.000844838
9759,1105,839,214,31,7,01:13.4,01:13.0,0.000845868
9760,1105,807,210,27,8,01:13.4,01:13.3,0.000847558
9761,1105,4,117,14,9,01:13.7,01:13.1,0.000850775
9762,1105,857,1,81,10,01:13.7,0.00084559,0.000852801
9763,1105,815,9,11,11,01:13.9,0.000848773,\N
9764,1105,847,131,63,12,01:13.3,0.000850081,\N
9765,1105,855,51,24,13,01:13.7,0.000850938,\N
9766,1105,856,213,21,14,01:13.6,0.000857442,\N
9767,1105,852,213,22,15,01:13.9,0.000862002,\N
9768,1105,822,51,77,16,01:14.0,\N,\N
9769,1105,825,210,20,17,01:14.0,\N,\N
9770,1105,848,3,23,18,01:14.1,\N,\N
9771,1105,844,6,16,19,01:14.1,\N,\N
9772,1105,858,3,2,20,01:14.7,\N,\N
9773,1106,830,9,1,1,01:20.9,01:19.1,01:25.9
9774,1106,807,210,27,2,01:22.7,01:20.3,01:27.1
9775,1106,4,117,14,3,01:21.5,01:19.8,01:27.3
9776,1106,1,131,44,4,01:21.6,01:20.4,01:27.6
9777,1106,847,131,63,5,01:21.8,01:20.1,01:27.9
9778,1106,839,214,31,6,01:22.1,01:20.4,01:27.9
9779,1106,846,1,4,7,01:22.0,01:19.3,0.001019051
9780,1106,832,6,55,8,01:22.2,01:19.9,0.001033495
9781,1106,857,1,81,9,01:22.2,01:19.7,0.00105728
9782,1106,848,3,23,10,01:21.9,01:18.7,\N
9783,1106,844,6,16,11,01:21.8,01:20.6,\N
9784,1106,815,9,11,12,01:22.2,01:21.0,\N
9785,1106,840,117,18,13,01:22.7,01:21.5,\N
9786,1106,825,210,20,14,01:22.4,0.000945347,\N
9787,1106,822,51,77,15,01:22.3,0.000947002,\N
9788,1106,852,213,22,16,01:22.7,\N,\N
9789,1106,842,214,10,17,01:22.9,\N,\N
9790,1106,856,213,21,18,01:23.1,\N,\N
9791,1106,858,3,2,19,01:23.3,\N,\N
9792,1106,855,51,24,20,01:23.3,\N,\N
9793,1107,830,9,1,1,01:05.1,01:05.0,01:04.4
9794,1107,844,6,16,2,01:05.6,01:05.1,01:04.4
9795,1107,832,6,55,3,01:05.3,01:05.0,01:04.6
9796,1107,846,1,4,4,01:05.6,01:05.0,01:04.7
9797,1107,1,131,44,5,01:05.7,01:05.2,01:04.8
9798,1107,840,117,18,6,01:05.7,01:05.1,01:04.9
9799,1107,4,117,14,7,01:05.7,01:05.2,01:04.9
9800,1107,807,210,27,8,01:05.7,01:05.4,01:05.1
9801,1107,842,214,10,9,01:05.5,01:05.3,01:05.2
9802,1107,848,3,23,10,01:05.7,01:05.4,01:05.8
9803,1107,847,131,63,11,01:05.7,01:05.4,\N
9804,1107,839,214,31,12,01:05.7,01:05.5,\N
9805,1107,857,1,81,13,01:05.7,01:05.6,\N
9806,1107,822,51,77,14,01:05.8,01:05.7,\N
9807,1107,815,9,11,15,01:05.2,02:06.7,\N
9808,1107,852,213,22,16,01:05.8,\N,\N
9809,1107,855,51,24,17,01:05.8,\N,\N
9810,1107,858,3,2,18,01:05.9,\N,\N
9811,1107,825,210,20,19,01:06.0,\N,\N
9812,1107,856,213,21,20,01:06.0,\N,\N
9813,1108,830,9,1,1,01:29.4,0.001015069,0.001003704
9814,1108,846,1,4,2,01:28.9,0.001019005,0.001006493
9815,1108,857,1,81,3,01:29.9,0.001016725,0.001008009
9816,1108,844,6,16,4,01:29.1,0.001022697,0.001008519
9817,1108,832,6,55,5,01:29.9,01:28.3,01:27.1
9818,1108,847,131,63,6,01:29.4,01:28.8,01:27.2
9819,1108,1,131,44,7,01:29.4,01:28.5,01:27.2
9820,1108,848,3,23,8,01:29.5,01:28.1,01:27.5
9821,1108,4,117,14,9,01:29.9,01:28.4,01:27.7
9822,1108,842,214,10,10,01:29.5,01:28.8,01:27.7
9823,1108,807,210,27,11,01:29.6,01:28.9,\N
9824,1108,840,117,18,12,01:29.4,01:28.9,\N
9825,1108,839,214,31,13,01:29.7,01:29.0,\N
9826,1108,858,3,2,14,01:29.9,01:29.0,\N
9827,1108,822,51,77,15,01:29.8,\N,\N
9828,1108,815,9,11,16,01:30.0,\N,\N
9829,1108,852,213,22,17,01:30.0,\N,\N
9830,1108,855,51,24,18,01:30.1,\N,\N
9831,1108,856,213,21,19,01:30.5,\N,\N
9832,1108,825,210,20,20,01:32.4,\N,\N
9833,1109,1,131,44,1,01:18.6,0.000896146,0.000886678
9834,1109,830,9,1,2,01:18.3,0.000897535,0.000886713
9835,1109,846,1,4,3,01:18.7,0.000895,0.000887662
9836,1109,857,1,81,4,01:18.5,0.000897813,0.000890104
9837,1109,855,51,24,5,01:18.1,0.000899306,0.000890868
9838,1109,844,6,16,6,01:18.4,0.000897917,0.000891111
9839,1109,822,51,77,7,01:18.8,0.00089772,0.000891597
9840,1109,4,117,14,8,01:18.6,0.000899317,0.000891609
9841,1109,815,9,11,9,01:18.4,01:17.7,01:17.0
9842,1109,807,210,27,10,01:18.7,01:17.7,01:17.2
9843,1109,832,6,55,11,01:18.4,01:17.7,\N
9844,1109,839,214,31,12,01:18.9,01:17.8,\N
9845,1109,817,213,3,13,01:18.9,01:18.0,\N
9846,1109,840,117,18,14,01:18.8,01:18.1,\N
9847,1109,842,214,10,15,01:18.7,01:18.2,\N
9848,1109,848,3,23,16,01:18.9,\N,\N
9849,1109,852,213,22,17,01:18.9,\N,\N
9850,1109,847,131,63,18,01:19.0,\N,\N
9851,1109,825,210,20,19,01:19.2,\N,\N
9852,1109,858,3,2,20,01:19.2,\N,\N
9853,1110,830,9,1,1,01:58.5,01:52.8,0.001228796
9854,1110,844,6,16,2,01:58.3,01:52.0,0.001238287
9855,1110,815,9,11,3,01:58.9,01:52.4,0.001238947
9856,1110,1,131,44,4,01:58.6,01:52.3,0.001239433
9857,1110,832,6,55,5,01:58.7,01:51.7,0.001240185
9858,1110,857,1,81,6,01:58.9,0.001290903,0.00124265
9859,1110,846,1,4,7,02:00.0,0.001299213,0.001246169
9860,1110,847,131,63,8,01:59.0,0.001303299,0.001247743
9861,1110,4,117,14,9,01:58.8,0.001304988,0.001248183
9862,1110,840,117,18,10,01:59.7,0.00129853,0.001259734
9863,1110,852,213,22,11,01:59.0,0.001309583,\N
9864,1110,842,214,10,12,01:59.5,01:53.7,\N
9865,1110,825,210,20,13,02:00.0,01:54.2,\N
9866,1110,822,51,77,14,01:59.5,01:54.7,\N
9867,1110,839,214,31,15,01:59.6,01:56.4,\N
9868,1110,848,3,23,16,02:00.3,\N,\N
9869,1110,855,51,24,17,02:00.8,\N,\N
9870,1110,858,3,2,18,02:01.5,\N,\N
9871,1110,817,213,3,19,02:02.2,\N,\N
9872,1110,807,210,27,20,02:03.2,\N,\N
9873,1111,830,9,1,1,01:21.0,01:18.9,0.000816748
9874,1111,846,1,4,2,01:21.3,01:19.8,0.000822963
9875,1111,847,131,63,3,01:21.3,01:19.6,0.000825162
9876,1111,848,3,23,4,01:20.9,01:19.4,0.000826609
9877,1111,4,117,14,5,01:21.8,01:19.4,0.000827616
9878,1111,832,6,55,6,01:21.3,01:19.9,0.000830486
9879,1111,815,9,11,7,01:22.0,01:19.9,0.000831944
9880,1111,857,1,81,8,01:21.2,0.000918889,0.000832616
9881,1111,844,6,16,9,01:22.0,0.000921296,0.00084103
9882,1111,858,3,2,10,01:22.0,0.000926701,0.000888287
9883,1111,840,117,18,11,01:21.6,0.000927326,\N
9884,1111,842,214,10,12,01:21.7,0.000927407,\N
9885,1111,1,131,44,13,01:21.9,0.000927674,\N
9886,1111,852,213,22,14,01:21.8,0.000928588,\N
9887,1111,807,210,27,15,01:21.9,0.000928819,\N
9888,1111,855,51,24,16,01:22.1,\N,\N
9889,1111,839,214,31,17,01:22.1,\N,\N
9890,1111,825,210,20,18,01:22.2,\N,\N
9891,1111,822,51,77,19,01:22.3,\N,\N
9892,1111,859,213,40,20,01:23.4,\N,\N
9893,1112,832,6,55,1,01:22.0,01:21.0,01:20.3
9894,1112,830,9,1,2,01:21.6,01:20.9,0.000929479
9895,1112,844,6,16,3,01:21.8,01:21.0,0.000930104
9896,1112,847,131,63,4,01:22.1,01:21.4,0.000933692
9897,1112,815,9,11,5,01:21.9,01:21.2,0.000933889
9898,1112,848,3,23,6,01:21.7,01:21.3,0.000934722
9899,1112,857,1,81,7,01:22.1,01:21.5,0.000935012
9900,1112,1,131,44,8,01:22.0,01:21.4,0.000935417
9901,1112,846,1,4,9,01:22.0,01:21.6,0.000937257
9902,1112,4,117,14,10,01:22.0,01:21.5,0.000942326
9903,1112,852,213,22,11,01:21.9,01:21.6,\N
9904,1112,859,213,40,12,01:22.1,0.000946273,\N
9905,1112,807,210,27,13,01:22.3,0.000946481,\N
9906,1112,822,51,77,14,01:22.2,0.00094838,\N
9907,1112,858,3,2,15,01:21.9,0.000948426,\N
9908,1112,855,51,24,16,01:22.4,\N,\N
9909,1112,842,214,10,17,01:22.5,\N,\N
9910,1112,839,214,31,18,0.000955417,\N,\N
9911,1112,825,210,20,19,0.000955926,\N,\N
9912,1112,840,117,18,20,01:22.9,\N,\N
9913,1113,832,6,55,1,01:32.3,01:31.4,01:31.0
9914,1113,847,131,63,2,01:32.3,01:31.7,01:31.1
9915,1113,844,6,16,3,01:32.4,01:32.0,01:31.1
9916,1113,846,1,4,4,01:32.5,01:32.0,01:31.3
9917,1113,1,131,44,5,01:32.7,01:32.0,01:31.5
9918,1113,825,210,20,6,01:32.2,01:31.9,01:31.6
9919,1113,4,117,14,7,01:32.6,01:31.8,01:31.6
9920,1113,839,214,31,8,01:32.4,01:32.1,0.00106103
9921,1113,807,210,27,9,01:32.1,01:32.0,0.001062593
9922,1113,859,213,40,10,01:32.2,01:32.2,0.001067917
9923,1113,830,9,1,11,01:32.4,01:32.2,\N
9924,1113,842,214,10,12,01:32.5,01:32.3,\N
9925,1113,815,9,11,13,01:32.1,01:32.3,\N
9926,1113,848,3,23,14,01:32.7,01:33.7,\N
9927,1113,852,213,22,15,01:32.0,\N,\N
9928,1113,822,51,77,16,01:32.8,\N,\N
9929,1113,857,1,81,17,01:32.9,\N,\N
9930,1113,858,3,2,18,01:33.3,\N,\N
9931,1113,855,51,24,19,01:33.3,\N,\N
9932,1113,840,117,18,20,01:33.4,\N,\N
9933,1114,830,9,1,1,01:29.9,0.00104125,0.001028669
9934,1114,857,1,81,2,01:30.4,0.001043079,0.001035394
9935,1114,846,1,4,3,0.001042396,0.001045093,0.001035799
9936,1114,844,6,16,4,01:30.4,01:29.9,01:29.5
9937,1114,815,9,11,5,01:30.7,01:30.0,01:29.7
9938,1114,832,6,55,6,01:30.7,01:30.1,01:29.8
9939,1114,1,131,44,7,01:30.8,01:30.0,01:29.9
9940,1114,847,131,63,8,01:30.8,01:30.3,01:30.2
9941,1114,852,213,22,9,01:30.7,01:30.2,01:30.3
9942,1114,4,117,14,10,01:31.0,01:30.5,01:30.6
9943,1114,859,213,40,11,01:30.4,01:30.5,\N
9944,1114,842,214,10,12,01:30.8,01:30.5,\N
9945,1114,848,3,23,13,01:30.9,01:30.5,\N
9946,1114,839,214,31,14,01:31.0,01:30.6,\N
9947,1114,825,210,20,15,01:31.0,01:30.7,\N
9948,1114,822,51,77,16,01:31.0,\N,\N
9949,1114,840,117,18,17,01:31.2,\N,\N
9950,1114,807,210,27,18,01:31.3,\N,\N
9951,1114,855,51,24,19,01:31.4,\N,\N
9952,1114,858,3,2,20,\N,\N,\N
9953,1115,830,9,1,1,01:25.0,0.000977813,0.000969653
9954,1115,847,131,63,2,01:25.3,0.000981794,0.000974757
9955,1115,1,131,44,3,01:26.1,0.000976632,0.000975752
9956,1115,4,117,14,4,01:25.2,0.000986586,0.000976493
9957,1115,844,6,16,5,01:25.5,0.000984711,0.00097713
9958,1115,857,1,81,6,01:25.3,0.000980602,0.000978472
9959,1115,842,214,10,7,01:25.6,0.000982847,0.000978623
9960,1115,839,214,31,8,01:25.7,01:24.9,01:24.8
9961,1115,822,51,77,9,01:26.0,01:25.3,01:25.1
9962,1115,846,1,4,10,01:25.1,01:24.7,\N
9963,1115,852,213,22,11,01:26.1,01:25.3,\N
9964,1115,832,6,55,12,01:25.8,01:25.3,\N
9965,1115,815,9,11,13,01:26.0,01:25.5,\N
9966,1115,848,3,23,14,01:26.1,01:25.7,\N
9967,1115,807,210,27,15,01:25.9,01:25.8,\N
9968,1115,858,3,2,16,01:26.2,\N,\N
9969,1115,840,117,18,17,01:26.3,\N,\N
